N_BOLETIM,SEQ_VEIC,COD_CATEG,DESCRICAO_CATEG,COD_ESPECIE,DESCRICAO_ESPECIE,COD_SITUACAO,DESCRICAO_SITUACAO,TIPO_SOCORRO,DESC_TIPO_SOCORRO
2017005760123001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005765364001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2017005771032001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017005792354001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005793180001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017005794877001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005797316001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017005797372001,1,4,ALUGUEL,12,CAMIONETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006922356001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006932609001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006933224001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006942699001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017006952309002,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006953710001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006990208001,1,4,ALUGUEL,8,ONIBUS,2,PARADO,0,NAOINFORMADO
2017006997134001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017007001272001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005805881001,1,4,ALUGUEL,8,ONIBUS,2,PARADO,0,NAOINFORMADO
2017005807210001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005822080001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005823357001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005823617001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005838800001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005851313001,1,4,ALUGUEL,8,ONIBUS,2,PARADO,0,NAOINFORMADO
2017005852409001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005863515001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005874688001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005877625001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005899679001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005901654001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005918805001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005946869001,1,1,OFICIAL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005947233001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005951692001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005952957001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017005954809001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005955151001,1,3,PARTICULAR,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017005957780001,1,4,ALUGUEL,8,ONIBUS,2,PARADO,0,NAOINFORMADO
2017005969970002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005986388001,1,4,ALUGUEL,8,ONIBUS,2,PARADO,0,NAOINFORMADO
2017006005784001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006007216001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006007965001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006019039001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006025064001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017006032210001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017006050211001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006075650001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006088409001,1,1,OFICIAL,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006091352001,1,0,NAOINFORMADO,3,MOTONETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006106497001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006119010001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006121088001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006121504001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017006124642001,1,3,PARTICULAR,26,CAMINHONETE,1,EMMOVIMENTO,0,NAOINFORMADO
2017006125935001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017007028275001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006140463001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006143714001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006157642001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006182555001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017006186462001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006193189001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006206346001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006207485001,1,1,OFICIAL,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006208122001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006218955001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006219399001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006220309001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006220380001,1,4,ALUGUEL,8,ONIBUS,2,PARADO,0,NAOINFORMADO
2017006225396001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006248516001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2017006250136001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006258747001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006261255001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006273983001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006276448001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006282915001,1,4,ALUGUEL,7,MICROONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017006283963001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006284171001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006287918001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006294409001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006321234001,2,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006322436001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006330157001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006343720001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006357699001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006364831001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006366856001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006387550001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006396549001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006400235001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006403605001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006405398001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006425570001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017006427329001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006434452001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006439652001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006447358001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006456058001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006460316001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006479290001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006496153001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006502936001,2,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006504045001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006523998001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006526440001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006537569001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006546817001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006547000001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2017006556790001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006561740001,1,5,APRENDIZAGEM,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006564286001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006569705001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017006569893001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006582128001,1,4,ALUGUEL,8,ONIBUS,2,PARADO,0,NAOINFORMADO
2017006599714001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006601245001,1,1,OFICIAL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006612100001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006617157001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017006623966001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006626747001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006630300001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006632287001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,0,NAOINFORMADO
2017006633896001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017006637762001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017006638111001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005320702001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005338009001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017005340679001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005360732001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005361869001,1,4,ALUGUEL,8,ONIBUS,2,PARADO,0,NAOINFORMADO
2017005366796001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003703145001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017005355937001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017027961686001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2017008711780001,2,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2017003130284001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2018032919856001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018032927339001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018032939922001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018032940093001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018032976830001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018032983976001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018032917991001,1,3,PARTICULAR,12,CAMIONETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018042150735001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018042189078001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018042198367001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018042207069001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041188204001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018041212183001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041212290003,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2018041213710001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041217039001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018041220634001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018041224883001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018041237867001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041247113002,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018041272280001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018041277057001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041286180004,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041290385001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018041301907001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018041303990001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018034755892001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018034771917001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018034796516001,2,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018034804975001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018034821158001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018034838337001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018034838625001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018034860785001,1,4,ALUGUEL,26,CAMINHONETE,1,EMMOVIMENTO,6,NAOSEAPLICA
2018034874371001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018034923664001,1,3,PARTICULAR,3,MOTONETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018034943900001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018034961290001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2018037928251001,1,4,ALUGUEL,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018037947245001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018037962910001,1,3,PARTICULAR,26,CAMINHONETE,1,EMMOVIMENTO,6,NAOSEAPLICA
2018037976983001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018037978456001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018037998381001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038071088001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038091349001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018038104311001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018038128518001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018038129958001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,0,NAOINFORMADO
2018038139048001,1,4,ALUGUEL,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038147464001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041304807001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018041305883001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018041314176001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041343202001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018041358583001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018041479425001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041480840001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018041483044001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041489706001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041491038001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041493498001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018041516531001,1,0,NAOINFORMADO,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018041523468002,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018034965847001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018034975448001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018034988265001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018035008183001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018035008287001,1,0,NAOINFORMADO,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035032380001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035074863001,1,3,PARTICULAR,0,NAOINFORMADO,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035097567001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018035101294001,1,0,NAOINFORMADO,8,ONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035123933001,2,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018035138418001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018038180436001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018038185586001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038191752001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038245327001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018038260983001,1,3,PARTICULAR,26,CAMINHONETE,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038277909001,1,5,APRENDIZAGEM,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038287776001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018038288194001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018041526000001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041532506001,2,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018041553605001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041581602001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018041588905001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018041596381001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018041602850001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018041609893001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018041620601001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041627999001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,5,DISPENSOUATENDIMEN
2018041629041001,1,4,ALUGUEL,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018041717896001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018035193719001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035211922001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018035262805001,1,4,ALUGUEL,7,MICROONIBUS,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035266296001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035271414001,1,0,NAOINFORMADO,0,NAOINFORMADO,1,EMMOVIMENTO,6,NAOSEAPLICA
2018035278914002,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018035287222001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018035316815001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018035321796001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,3,AMBULANCIA
2018035340658001,2,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018035357172001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
2018038346839001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,3,AMBULANCIA
2018038351060001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018038352927001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018038416475001,1,3,PARTICULAR,4,MOTOCICLETA,1,EMMOVIMENTO,0,NAOINFORMADO
2018038422288001,1,3,PARTICULAR,6,AUTOMOVEL,1,EMMOVIMENTO,6,NAOSEAPLICA
